timestamp;buyer;seller;symbol;currency;price;quantity
11300;;;AMETHYSTS;SEASHELLS;9998;1
11700;;;AMETHYSTS;SEASHELLS;10002;1
11700;;;STARFRUIT;SEASHELLS;5057;3
12100;;;AMETHYSTS;SEASHELLS;9998;1
12100;;;STARFRUIT;SEASHELLS;5059;1
12200;;;STARFRUIT;SEASHELLS;5054;1
12400;;;STARFRUIT;SEASHELLS;5054;1
12900;;;STARFRUIT;SEASHELLS;5061;6
13000;;;AMETHYSTS;SEASHELLS;9998;1
13100;;;AMETHYSTS;SEASHELLS;10002;3
13600;;;AMETHYSTS;SEASHELLS;10002;1
13700;;;STARFRUIT;SEASHELLS;5057;3
13900;;;STARFRUIT;SEASHELLS;5053;1
13900;;;STARFRUIT;SEASHELLS;5058;3
14000;;;STARFRUIT;SEASHELLS;5053;15
14100;;;STARFRUIT;SEASHELLS;5057;4
14500;;;STARFRUIT;SEASHELLS;5056;5
14700;;;STARFRUIT;SEASHELLS;5060;1
15000;;;AMETHYSTS;SEASHELLS;9998;3
15000;;;STARFRUIT;SEASHELLS;5060;1
15500;;;AMETHYSTS;SEASHELLS;10002;1
15500;;;STARFRUIT;SEASHELLS;5056;1
15600;;;AMETHYSTS;SEASHELLS;10002;1
16100;;;AMETHYSTS;SEASHELLS;9996;1
16100;;;STARFRUIT;SEASHELLS;5057;1
16300;;;STARFRUIT;SEASHELLS;5061;1
16400;;;STARFRUIT;SEASHELLS;5063;9
16700;;;AMETHYSTS;SEASHELLS;10004;2
16700;;;STARFRUIT;SEASHELLS;5062;2
16900;;;AMETHYSTS;SEASHELLS;10002;1
17000;;;AMETHYSTS;SEASHELLS;9998;3
17000;;;AMETHYSTS;SEASHELLS;10002;5
17200;;;AMETHYSTS;SEASHELLS;10002;1
17800;;;AMETHYSTS;SEASHELLS;10002;1
17900;;;STARFRUIT;SEASHELLS;5058;1
18000;;;AMETHYSTS;SEASHELLS;9998;2
18000;;;STARFRUIT;SEASHELLS;5058;1
18600;;;STARFRUIT;SEASHELLS;5053;1
18700;;;STARFRUIT;SEASHELLS;5058;1
18900;;;AMETHYSTS;SEASHELLS;9996;1
19000;;;STARFRUIT;SEASHELLS;5057;1
19100;;;STARFRUIT;SEASHELLS;5054;2
19200;;;AMETHYSTS;SEASHELLS;10002;1
19200;;;STARFRUIT;SEASHELLS;5057;1
19300;;;STARFRUIT;SEASHELLS;5059;10
19400;;;STARFRUIT;SEASHELLS;5053;1
19500;;;AMETHYSTS;SEASHELLS;9998;2
19500;;;STARFRUIT;SEASHELLS;5053;2
19700;;;STARFRUIT;SEASHELLS;5054;1
19700;;;STARFRUIT;SEASHELLS;5054;15
19900;;;AMETHYSTS;SEASHELLS;9996;2
19900;;;AMETHYSTS;SEASHELLS;9996;7
20000;;;STARFRUIT;SEASHELLS;5059;1
20100;;;AMETHYSTS;SEASHELLS;10004;2
20100;;;STARFRUIT;SEASHELLS;5061;2
20300;;;AMETHYSTS;SEASHELLS;9998;1
20300;;;STARFRUIT;SEASHELLS;5055;1
20400;;;AMETHYSTS;SEASHELLS;9995;5
20500;;;ORCHIDS;SEASHELLS;1090;2
20900;;;AMETHYSTS;SEASHELLS;9998;1
21100;;;AMETHYSTS;SEASHELLS;10002;2
21300;;;STARFRUIT;SEASHELLS;5060;1
21400;;;AMETHYSTS;SEASHELLS;10002;3
21500;;;AMETHYSTS;SEASHELLS;9998;1
21700;;;STARFRUIT;SEASHELLS;5061;1
21800;;;STARFRUIT;SEASHELLS;5061;10
21900;;;STARFRUIT;SEASHELLS;5057;1
21900;;;STARFRUIT;SEASHELLS;5057;12
22600;;;AMETHYSTS;SEASHELLS;9995;2
22600;;;STARFRUIT;SEASHELLS;5062;2
22600;;;STARFRUIT;SEASHELLS;5062;5
22700;;;STARFRUIT;SEASHELLS;5057;11
23600;;;AMETHYSTS;SEASHELLS;10002;3
23700;;;AMETHYSTS;SEASHELLS;10004;1
23700;;;STARFRUIT;SEASHELLS;5065;1
24400;;;AMETHYSTS;SEASHELLS;9998;2
24400;;;STARFRUIT;SEASHELLS;5060;1
25500;;;AMETHYSTS;SEASHELLS;9998;1
25500;;;AMETHYSTS;SEASHELLS;9998;3
25700;;;AMETHYSTS;SEASHELLS;10004;1
25700;;;AMETHYSTS;SEASHELLS;10004;4
25800;;;STARFRUIT;SEASHELLS;5059;8
25900;;;AMETHYSTS;SEASHELLS;10002;1
25900;;;AMETHYSTS;SEASHELLS;10002;2
26000;;;AMETHYSTS;SEASHELLS;9998;1
26100;;;STARFRUIT;SEASHELLS;5060;1
26800;;;STARFRUIT;SEASHELLS;5064;1
27100;;;AMETHYSTS;SEASHELLS;10004;1
27100;;;STARFRUIT;SEASHELLS;5064;1
27600;;;AMETHYSTS;SEASHELLS;10005;7
27600;;;STARFRUIT;SEASHELLS;5064;10
27800;;;AMETHYSTS;SEASHELLS;10002;1
28200;;;AMETHYSTS;SEASHELLS;9998;1
28200;;;STARFRUIT;SEASHELLS;5062;1
28400;;;AMETHYSTS;SEASHELLS;10002;4
28600;;;AMETHYSTS;SEASHELLS;10002;1
28600;;;AMETHYSTS;SEASHELLS;9995;10
28600;;;STARFRUIT;SEASHELLS;5056;1
28600;;;STARFRUIT;SEASHELLS;5056;6
28800;;;AMETHYSTS;SEASHELLS;9995;2
28800;;;STARFRUIT;SEASHELLS;5055;2
29100;;;AMETHYSTS;SEASHELLS;10002;1
29100;;;ORCHIDS;SEASHELLS;1092;3
29100;;;STARFRUIT;SEASHELLS;5061;1
29500;;;STARFRUIT;SEASHELLS;5063;4
29800;;;AMETHYSTS;SEASHELLS;9996;1
29800;;;STARFRUIT;SEASHELLS;5056;1
29900;;;AMETHYSTS;SEASHELLS;9998;1
29900;;;STARFRUIT;SEASHELLS;5057;2
30100;;;STARFRUIT;SEASHELLS;5057;3
30300;;;STARFRUIT;SEASHELLS;5062;1
31300;;;STARFRUIT;SEASHELLS;5064;1
31700;;;STARFRUIT;SEASHELLS;5064;1
32000;;;STARFRUIT;SEASHELLS;5061;4
32200;;;STARFRUIT;SEASHELLS;5062;4
32900;;;STARFRUIT;SEASHELLS;5059;1
33100;;;STARFRUIT;SEASHELLS;5059;1
33600;;;AMETHYSTS;SEASHELLS;10004;1
33600;;;STARFRUIT;SEASHELLS;5065;1
34800;;;AMETHYSTS;SEASHELLS;10002;1
34800;;;STARFRUIT;SEASHELLS;5061;3
35200;;;AMETHYSTS;SEASHELLS;9996;1
35200;;;STARFRUIT;SEASHELLS;5056;1
36800;;;AMETHYSTS;SEASHELLS;9998;1
36900;;;STARFRUIT;SEASHELLS;5055;1
37700;;;STARFRUIT;SEASHELLS;5060;1
37800;;;AMETHYSTS;SEASHELLS;9998;2
37800;;;STARFRUIT;SEASHELLS;5055;2
37900;;;STARFRUIT;SEASHELLS;5056;4
38300;;;STARFRUIT;SEASHELLS;5055;8
38400;;;STARFRUIT;SEASHELLS;5055;8
38800;;;AMETHYSTS;SEASHELLS;10005;5
39500;;;STARFRUIT;SEASHELLS;5061;1
40400;;;STARFRUIT;SEASHELLS;5056;8
41100;;;AMETHYSTS;SEASHELLS;10002;3
41200;;;STARFRUIT;SEASHELLS;5055;1
42300;;;STARFRUIT;SEASHELLS;5060;3
42800;;;STARFRUIT;SEASHELLS;5055;1
43200;;;STARFRUIT;SEASHELLS;5055;1
43400;;;AMETHYSTS;SEASHELLS;10005;11
43700;;;AMETHYSTS;SEASHELLS;10002;5
43700;;;AMETHYSTS;SEASHELLS;10002;1
43700;;;STARFRUIT;SEASHELLS;5056;5
44900;;;STARFRUIT;SEASHELLS;5059;1
45000;;;STARFRUIT;SEASHELLS;5055;1
45400;;;AMETHYSTS;SEASHELLS;9998;6
45600;;;STARFRUIT;SEASHELLS;5054;1
46300;;;AMETHYSTS;SEASHELLS;10004;1
46300;;;AMETHYSTS;SEASHELLS;10004;3
46500;;;STARFRUIT;SEASHELLS;5059;1
46600;;;ORCHIDS;SEASHELLS;1083;3
47100;;;AMETHYSTS;SEASHELLS;10005;8
47100;;;STARFRUIT;SEASHELLS;5054;1
47400;;;AMETHYSTS;SEASHELLS;9995;1
47400;;;AMETHYSTS;SEASHELLS;9998;1
47400;;;STARFRUIT;SEASHELLS;5054;1
47500;;;AMETHYSTS;SEASHELLS;10004;1
47500;;;STARFRUIT;SEASHELLS;5061;1
48000;;;AMETHYSTS;SEASHELLS;9998;3
48200;;;AMETHYSTS;SEASHELLS;10002;3
48200;;;AMETHYSTS;SEASHELLS;10002;1
48300;;;AMETHYSTS;SEASHELLS;10002;1
48400;;;STARFRUIT;SEASHELLS;5055;1
48500;;;AMETHYSTS;SEASHELLS;10005;10
48900;;;AMETHYSTS;SEASHELLS;9998;1
49000;;;AMETHYSTS;SEASHELLS;9995;2
49000;;;STARFRUIT;SEASHELLS;5052;2
49100;;;STARFRUIT;SEASHELLS;5053;1
49300;;;AMETHYSTS;SEASHELLS;10004;1
49300;;;STARFRUIT;SEASHELLS;5054;1
49400;;;STARFRUIT;SEASHELLS;5059;1
49800;;;AMETHYSTS;SEASHELLS;9998;1
50400;;;STARFRUIT;SEASHELLS;5054;1
50500;;;AMETHYSTS;SEASHELLS;9995;1
50500;;;STARFRUIT;SEASHELLS;5052;1
50600;;;AMETHYSTS;SEASHELLS;10004;1
50600;;;AMETHYSTS;SEASHELLS;10004;1
50600;;;STARFRUIT;SEASHELLS;5059;2
50600;;;STARFRUIT;SEASHELLS;5058;1
50900;;;STARFRUIT;SEASHELLS;5053;1
51100;;;AMETHYSTS;SEASHELLS;9996;1
51100;;;AMETHYSTS;SEASHELLS;9996;10
51100;;;STARFRUIT;SEASHELLS;5053;15
51200;;;AMETHYSTS;SEASHELLS;9995;2
51200;;;STARFRUIT;SEASHELLS;5053;2
51300;;;AMETHYSTS;SEASHELLS;10005;6
51500;;;STARFRUIT;SEASHELLS;5057;3
51600;;;STARFRUIT;SEASHELLS;5054;1
51900;;;AMETHYSTS;SEASHELLS;9995;4
52000;;;STARFRUIT;SEASHELLS;5058;3
52400;;;STARFRUIT;SEASHELLS;5057;4
52500;;;AMETHYSTS;SEASHELLS;9998;1
52600;;;AMETHYSTS;SEASHELLS;9998;1
52700;;;AMETHYSTS;SEASHELLS;10004;2
52700;;;AMETHYSTS;SEASHELLS;10004;6
53000;;;AMETHYSTS;SEASHELLS;9996;1
53000;;;STARFRUIT;SEASHELLS;5056;1
53200;;;AMETHYSTS;SEASHELLS;9998;5
53600;;;AMETHYSTS;SEASHELLS;10004;1
53600;;;STARFRUIT;SEASHELLS;5057;1
53900;;;AMETHYSTS;SEASHELLS;10005;1
53900;;;STARFRUIT;SEASHELLS;5056;1
54100;;;STARFRUIT;SEASHELLS;5049;1
54500;;;STARFRUIT;SEASHELLS;5049;1
54800;;;STARFRUIT;SEASHELLS;5049;1
55400;;;ORCHIDS;SEASHELLS;1092;3
55800;;;ORCHIDS;SEASHELLS;1092;4
55900;;;STARFRUIT;SEASHELLS;5046;1
56000;;;AMETHYSTS;SEASHELLS;9998;5
56000;;;AMETHYSTS;SEASHELLS;10004;1
56000;;;STARFRUIT;SEASHELLS;5052;1
56100;;;STARFRUIT;SEASHELLS;5046;1
56300;;;STARFRUIT;SEASHELLS;5044;8
56400;;;AMETHYSTS;SEASHELLS;9998;1
56800;;;AMETHYSTS;SEASHELLS;9996;2
56800;;;STARFRUIT;SEASHELLS;5044;2
57500;;;STARFRUIT;SEASHELLS;5050;1
57500;;;STARFRUIT;SEASHELLS;5050;4
57600;;;AMETHYSTS;SEASHELLS;9998;1
57600;;;STARFRUIT;SEASHELLS;5046;1
57600;;;STARFRUIT;SEASHELLS;5053;1
57700;;;AMETHYSTS;SEASHELLS;10002;5
57800;;;AMETHYSTS;SEASHELLS;9998;1
57800;;;STARFRUIT;SEASHELLS;5050;1
57900;;;STARFRUIT;SEASHELLS;5045;1
58300;;;STARFRUIT;SEASHELLS;5045;1
58400;;;AMETHYSTS;SEASHELLS;10004;1
58400;;;STARFRUIT;SEASHELLS;5046;1
58400;;;STARFRUIT;SEASHELLS;5046;1
58500;;;AMETHYSTS;SEASHELLS;10004;2
58900;;;AMETHYSTS;SEASHELLS;10002;4
58900;;;AMETHYSTS;SEASHELLS;10002;1
58900;;;STARFRUIT;SEASHELLS;5052;2
59100;;;AMETHYSTS;SEASHELLS;9998;2
59100;;;AMETHYSTS;SEASHELLS;9998;2
59100;;;STARFRUIT;SEASHELLS;5045;2
59200;;;AMETHYSTS;SEASHELLS;10002;1
59200;;;STARFRUIT;SEASHELLS;5049;3
59400;;;AMETHYSTS;SEASHELLS;9998;4
59700;;;STARFRUIT;SEASHELLS;5050;1
59800;;;AMETHYSTS;SEASHELLS;9995;5
59900;;;STARFRUIT;SEASHELLS;5044;1
60000;;;STARFRUIT;SEASHELLS;5044;1
60100;;;STARFRUIT;SEASHELLS;5044;1
61000;;;AMETHYSTS;SEASHELLS;9995;2
61100;;;AMETHYSTS;SEASHELLS;9998;1
61200;;;STARFRUIT;SEASHELLS;5047;1
61300;;;AMETHYSTS;SEASHELLS;9998;1
61400;;;STARFRUIT;SEASHELLS;5043;1
61600;;;STARFRUIT;SEASHELLS;5050;1
62200;;;STARFRUIT;SEASHELLS;5044;1
62300;;;AMETHYSTS;SEASHELLS;9998;1
62500;;;AMETHYSTS;SEASHELLS;10002;1
62500;;;STARFRUIT;SEASHELLS;5043;1
62600;;;STARFRUIT;SEASHELLS;5049;1
62700;;;STARFRUIT;SEASHELLS;5048;1
62700;;;STARFRUIT;SEASHELLS;5048;7
63200;;;AMETHYSTS;SEASHELLS;10002;1
63200;;;STARFRUIT;SEASHELLS;5049;1
63400;;;AMETHYSTS;SEASHELLS;10004;1
63400;;;STARFRUIT;SEASHELLS;5047;1
63800;;;STARFRUIT;SEASHELLS;5048;1
64100;;;AMETHYSTS;SEASHELLS;9998;2
64200;;;STARFRUIT;SEASHELLS;5042;1
64600;;;STARFRUIT;SEASHELLS;5042;1
64800;;;STARFRUIT;SEASHELLS;5045;2
65000;;;AMETHYSTS;SEASHELLS;10002;2
65000;;;STARFRUIT;SEASHELLS;5047;2
65100;;;STARFRUIT;SEASHELLS;5042;1
65400;;;AMETHYSTS;SEASHELLS;10002;1
65400;;;AMETHYSTS;SEASHELLS;10002;1
65500;;;STARFRUIT;SEASHELLS;5047;4
65500;;;STARFRUIT;SEASHELLS;5047;4
65700;;;AMETHYSTS;SEASHELLS;9998;4
65700;;;AMETHYSTS;SEASHELLS;9995;1
65700;;;STARFRUIT;SEASHELLS;5042;1
66000;;;AMETHYSTS;SEASHELLS;10004;2
66000;;;STARFRUIT;SEASHELLS;5050;2
66100;;;AMETHYSTS;SEASHELLS;9998;2
66300;;;STARFRUIT;SEASHELLS;5044;1
66400;;;AMETHYSTS;SEASHELLS;9998;1
66500;;;STARFRUIT;SEASHELLS;5043;1
66600;;;AMETHYSTS;SEASHELLS;9998;2
66700;;;STARFRUIT;SEASHELLS;5044;1
66900;;;STARFRUIT;SEASHELLS;5049;8
67000;;;STARFRUIT;SEASHELLS;5049;1
67300;;;STARFRUIT;SEASHELLS;5044;1
67600;;;AMETHYSTS;SEASHELLS;9995;2
67600;;;STARFRUIT;SEASHELLS;5044;2
67700;;;AMETHYSTS;SEASHELLS;9998;1
67700;;;STARFRUIT;SEASHELLS;5046;1
67800;;;STARFRUIT;SEASHELLS;5050;1
68000;;;AMETHYSTS;SEASHELLS;10004;2
68000;;;STARFRUIT;SEASHELLS;5050;2
68100;;;STARFRUIT;SEASHELLS;5050;11
68300;;;AMETHYSTS;SEASHELLS;10002;1
68300;;;STARFRUIT;SEASHELLS;5044;1
68500;;;AMETHYSTS;SEASHELLS;9998;5
68600;;;AMETHYSTS;SEASHELLS;9998;1
69000;;;AMETHYSTS;SEASHELLS;10004;2
69000;;;STARFRUIT;SEASHELLS;5051;2
70500;;;AMETHYSTS;SEASHELLS;9998;1
71100;;;AMETHYSTS;SEASHELLS;10004;2
71100;;;AMETHYSTS;SEASHELLS;10004;7
71300;;;AMETHYSTS;SEASHELLS;10002;1
71400;;;AMETHYSTS;SEASHELLS;9998;3
71600;;;AMETHYSTS;SEASHELLS;9996;2
72200;;;STARFRUIT;SEASHELLS;5044;1
72200;;;STARFRUIT;SEASHELLS;5051;14
72300;;;AMETHYSTS;SEASHELLS;9998;1
72400;;;STARFRUIT;SEASHELLS;5050;6
72500;;;AMETHYSTS;SEASHELLS;9995;2
72500;;;STARFRUIT;SEASHELLS;5043;2
72800;;;AMETHYSTS;SEASHELLS;10002;2
72800;;;STARFRUIT;SEASHELLS;5051;2
72900;;;STARFRUIT;SEASHELLS;5044;1
74100;;;STARFRUIT;SEASHELLS;5051;8
74300;;;STARFRUIT;SEASHELLS;5050;1
74400;;;STARFRUIT;SEASHELLS;5044;1
74600;;;AMETHYSTS;SEASHELLS;10004;1
74600;;;AMETHYSTS;SEASHELLS;10004;7
74600;;;ORCHIDS;SEASHELLS;1072;3
74700;;;AMETHYSTS;SEASHELLS;10002;3
74800;;;AMETHYSTS;SEASHELLS;9998;4
74800;;;STARFRUIT;SEASHELLS;5049;1
75200;;;STARFRUIT;SEASHELLS;5045;1
75300;;;AMETHYSTS;SEASHELLS;10004;2
75400;;;AMETHYSTS;SEASHELLS;10004;1
75400;;;STARFRUIT;SEASHELLS;5044;15
75500;;;AMETHYSTS;SEASHELLS;10002;1
75600;;;STARFRUIT;SEASHELLS;5044;1
76000;;;STARFRUIT;SEASHELLS;5047;2
76000;;;STARFRUIT;SEASHELLS;5047;2
76400;;;AMETHYSTS;SEASHELLS;9998;1
76400;;;STARFRUIT;SEASHELLS;5048;1
76500;;;STARFRUIT;SEASHELLS;5049;1
77000;;;AMETHYSTS;SEASHELLS;9998;1
77100;;;STARFRUIT;SEASHELLS;5048;1
77600;;;AMETHYSTS;SEASHELLS;9998;1
78000;;;AMETHYSTS;SEASHELLS;10002;1
78100;;;STARFRUIT;SEASHELLS;5041;1
78300;;;AMETHYSTS;SEASHELLS;10005;1
78300;;;STARFRUIT;SEASHELLS;5048;1
78300;;;STARFRUIT;SEASHELLS;5047;1
78400;;;STARFRUIT;SEASHELLS;5048;5
79300;;;STARFRUIT;SEASHELLS;5041;10
79900;;;STARFRUIT;SEASHELLS;5043;2
79900;;;STARFRUIT;SEASHELLS;5043;5
80100;;;STARFRUIT;SEASHELLS;5047;1
80600;;;AMETHYSTS;SEASHELLS;9998;3
80700;;;STARFRUIT;SEASHELLS;5042;1
80900;;;AMETHYSTS;SEASHELLS;10004;1
80900;;;AMETHYSTS;SEASHELLS;10004;7
80900;;;STARFRUIT;SEASHELLS;5048;15
80900;;;STARFRUIT;SEASHELLS;5046;1
81200;;;AMETHYSTS;SEASHELLS;9996;1
81200;;;AMETHYSTS;SEASHELLS;9996;1
81200;;;STARFRUIT;SEASHELLS;5042;1
81200;;;STARFRUIT;SEASHELLS;5042;1
81700;;;STARFRUIT;SEASHELLS;5047;1
81800;;;AMETHYSTS;SEASHELLS;10005;2
81800;;;STARFRUIT;SEASHELLS;5049;2
81900;;;AMETHYSTS;SEASHELLS;10002;2
81900;;;STARFRUIT;SEASHELLS;5049;2
82000;;;STARFRUIT;SEASHELLS;5049;13
82200;;;AMETHYSTS;SEASHELLS;9998;1
82200;;;STARFRUIT;SEASHELLS;5049;4
82500;;;STARFRUIT;SEASHELLS;5043;15
82700;;;AMETHYSTS;SEASHELLS;9996;1
82700;;;STARFRUIT;SEASHELLS;5043;1
82800;;;AMETHYSTS;SEASHELLS;10002;1
82900;;;AMETHYSTS;SEASHELLS;9998;1
82900;;;STARFRUIT;SEASHELLS;5044;1
83000;;;STARFRUIT;SEASHELLS;5051;8
83500;;;STARFRUIT;SEASHELLS;5044;1
83800;;;AMETHYSTS;SEASHELLS;10004;1
84000;;;AMETHYSTS;SEASHELLS;10005;2
84000;;;AMETHYSTS;SEASHELLS;10002;1
84000;;;STARFRUIT;SEASHELLS;5050;2
84200;;;AMETHYSTS;SEASHELLS;9998;1
84200;;;STARFRUIT;SEASHELLS;5048;1
84300;;;STARFRUIT;SEASHELLS;5048;1
84700;;;AMETHYSTS;SEASHELLS;10002;3
84700;;;STARFRUIT;SEASHELLS;5042;1
84900;;;AMETHYSTS;SEASHELLS;9998;1
85500;;;AMETHYSTS;SEASHELLS;10002;1
85800;;;AMETHYSTS;SEASHELLS;10002;1
85800;;;STARFRUIT;SEASHELLS;5042;2
85800;;;STARFRUIT;SEASHELLS;5042;4
86000;;;AMETHYSTS;SEASHELLS;10002;1
86100;;;AMETHYSTS;SEASHELLS;10005;6
86500;;;STARFRUIT;SEASHELLS;5045;3
86700;;;AMETHYSTS;SEASHELLS;10002;5
86700;;;STARFRUIT;SEASHELLS;5047;1
86800;;;AMETHYSTS;SEASHELLS;10004;1
86800;;;STARFRUIT;SEASHELLS;5049;1
86900;;;STARFRUIT;SEASHELLS;5044;2
87000;;;STARFRUIT;SEASHELLS;5043;4
87100;;;STARFRUIT;SEASHELLS;5043;3
87300;;;AMETHYSTS;SEASHELLS;9998;5
87900;;;STARFRUIT;SEASHELLS;5043;1
88300;;;AMETHYSTS;SEASHELLS;10004;2
88300;;;STARFRUIT;SEASHELLS;5050;2
88600;;;STARFRUIT;SEASHELLS;5050;1
88900;;;STARFRUIT;SEASHELLS;5045;14
89200;;;AMETHYSTS;SEASHELLS;9998;1
89500;;;AMETHYSTS;SEASHELLS;10005;11
89600;;;AMETHYSTS;SEASHELLS;9998;2
89600;;;AMETHYSTS;SEASHELLS;9998;1
89800;;;AMETHYSTS;SEASHELLS;9995;2
89800;;;STARFRUIT;SEASHELLS;5050;2
90700;;;AMETHYSTS;SEASHELLS;10002;1
90800;;;AMETHYSTS;SEASHELLS;10004;1
90800;;;STARFRUIT;SEASHELLS;5045;1
91200;;;AMETHYSTS;SEASHELLS;9995;2
91200;;;STARFRUIT;SEASHELLS;5045;2
91200;;;STARFRUIT;SEASHELLS;5046;3
91300;;;STARFRUIT;SEASHELLS;5051;1
91500;;;STARFRUIT;SEASHELLS;5045;13
91900;;;AMETHYSTS;SEASHELLS;10002;1
91900;;;AMETHYSTS;SEASHELLS;10002;3
92000;;;AMETHYSTS;SEASHELLS;9996;2
92000;;;AMETHYSTS;SEASHELLS;9996;3
92500;;;STARFRUIT;SEASHELLS;5046;15
92600;;;STARFRUIT;SEASHELLS;5049;2
93000;;;STARFRUIT;SEASHELLS;5046;1
93200;;;AMETHYSTS;SEASHELLS;10002;1
93300;;;STARFRUIT;SEASHELLS;5051;5
93600;;;AMETHYSTS;SEASHELLS;10004;2
93600;;;AMETHYSTS;SEASHELLS;10004;1
93600;;;STARFRUIT;SEASHELLS;5048;3
94200;;;AMETHYSTS;SEASHELLS;9998;1
94200;;;STARFRUIT;SEASHELLS;5052;1
94300;;;AMETHYSTS;SEASHELLS;9998;1
94300;;;STARFRUIT;SEASHELLS;5051;1
94300;;;STARFRUIT;SEASHELLS;5051;8
94500;;;AMETHYSTS;SEASHELLS;10004;1
94500;;;AMETHYSTS;SEASHELLS;10004;1
94500;;;STARFRUIT;SEASHELLS;5052;1
94500;;;STARFRUIT;SEASHELLS;5052;1
94600;;;AMETHYSTS;SEASHELLS;9998;1
94600;;;STARFRUIT;SEASHELLS;5051;1
94800;;;AMETHYSTS;SEASHELLS;9998;1
94800;;;STARFRUIT;SEASHELLS;5045;1
95400;;;AMETHYSTS;SEASHELLS;10002;1
95400;;;AMETHYSTS;SEASHELLS;10002;4
95400;;;STARFRUIT;SEASHELLS;5048;1
95900;;;AMETHYSTS;SEASHELLS;9998;1
96600;;;ORCHIDS;SEASHELLS;1071;3
97300;;;STARFRUIT;SEASHELLS;5043;1
97400;;;STARFRUIT;SEASHELLS;5043;1
97400;;;STARFRUIT;SEASHELLS;5043;5
97900;;;AMETHYSTS;SEASHELLS;10002;4
98200;;;AMETHYSTS;SEASHELLS;9998;1
98300;;;AMETHYSTS;SEASHELLS;10002;1
98800;;;STARFRUIT;SEASHELLS;5043;1
99000;;;ORCHIDS;SEASHELLS;1072;3
99000;;;STARFRUIT;SEASHELLS;5043;1
99300;;;AMETHYSTS;SEASHELLS;10004;2
99300;;;STARFRUIT;SEASHELLS;5048;2
99500;;;STARFRUIT;SEASHELLS;5050;15
