timestamp;buyer;seller;symbol;currency;price;quantity
7200;;;AMETHYSTS;SEASHELLS;9996;1
7400;;;STARFRUIT;SEASHELLS;5037;13
7600;;;AMETHYSTS;SEASHELLS;10002;1
8000;;SUBMISSION;STARFRUIT;SEASHELLS;5036;1
8200;;;AMETHYSTS;SEASHELLS;9996;1
8200;;;STARFRUIT;SEASHELLS;5030;1
9100;;;AMETHYSTS;SEASHELLS;9998;1
9400;;;AMETHYSTS;SEASHELLS;10002;1
9500;;;AMETHYSTS;SEASHELLS;10002;1
9700;SUBMISSION;;STARFRUIT;SEASHELLS;5032;1
9700;;;AMETHYSTS;SEASHELLS;10002;1
10300;;;AMETHYSTS;SEASHELLS;10004;1
10300;;;STARFRUIT;SEASHELLS;5035;1
10600;;SUBMISSION;STARFRUIT;SEASHELLS;5034;3
10600;;;STARFRUIT;SEASHELLS;5030;4
10700;;;AMETHYSTS;SEASHELLS;9998;3
10800;;;STARFRUIT;SEASHELLS;5030;6
11800;;;STARFRUIT;SEASHELLS;5027;4
11900;;;AMETHYSTS;SEASHELLS;10002;1
12700;;;AMETHYSTS;SEASHELLS;10002;1
12700;;;AMETHYSTS;SEASHELLS;10002;1
13100;;;STARFRUIT;SEASHELLS;5031;2
13200;;SUBMISSION;STARFRUIT;SEASHELLS;5033;1
13300;;;AMETHYSTS;SEASHELLS;10002;2
13700;;;AMETHYSTS;SEASHELLS;10002;1
14000;;;AMETHYSTS;SEASHELLS;10002;1
14000;;;AMETHYSTS;SEASHELLS;10002;5
14000;;;STARFRUIT;SEASHELLS;5030;1
14100;;;STARFRUIT;SEASHELLS;5029;15
14400;;;AMETHYSTS;SEASHELLS;10002;2
14400;;;AMETHYSTS;SEASHELLS;10002;2
14400;;;STARFRUIT;SEASHELLS;5029;1
14400;;;STARFRUIT;SEASHELLS;5029;2
14600;;;STARFRUIT;SEASHELLS;5030;1
14800;;;AMETHYSTS;SEASHELLS;9998;1
14900;;SUBMISSION;STARFRUIT;SEASHELLS;5032;4
15000;;;STARFRUIT;SEASHELLS;5029;1
15100;;;AMETHYSTS;SEASHELLS;9998;1
15800;;;AMETHYSTS;SEASHELLS;10004;2
15800;;;STARFRUIT;SEASHELLS;5035;2
15900;SUBMISSION;;STARFRUIT;SEASHELLS;5030;3
16100;;;STARFRUIT;SEASHELLS;5031;2
16200;;;AMETHYSTS;SEASHELLS;10002;3
16200;;;STARFRUIT;SEASHELLS;5029;1
16300;;;AMETHYSTS;SEASHELLS;9996;1
16300;;;AMETHYSTS;SEASHELLS;9996;1
17400;;;AMETHYSTS;SEASHELLS;9998;2
17400;;;STARFRUIT;SEASHELLS;5032;2
17400;;;STARFRUIT;SEASHELLS;5030;3
17500;;;STARFRUIT;SEASHELLS;5033;12
17900;;SUBMISSION;STARFRUIT;SEASHELLS;5032;1
17900;;;AMETHYSTS;SEASHELLS;9998;1
17900;;;AMETHYSTS;SEASHELLS;9998;2
17900;;;AMETHYSTS;SEASHELLS;9998;1
18100;;;STARFRUIT;SEASHELLS;5026;8
18200;;;AMETHYSTS;SEASHELLS;10002;9
18200;;;AMETHYSTS;SEASHELLS;9996;1
18200;;;STARFRUIT;SEASHELLS;5027;1
18400;;SUBMISSION;STARFRUIT;SEASHELLS;5032;1
18500;SUBMISSION;;STARFRUIT;SEASHELLS;5029;1
18500;;;STARFRUIT;SEASHELLS;5029;1
18900;;;AMETHYSTS;SEASHELLS;10002;1
19300;;SUBMISSION;STARFRUIT;SEASHELLS;5032;2
19300;;;AMETHYSTS;SEASHELLS;9998;2
19300;;;AMETHYSTS;SEASHELLS;9998;6
19500;;;STARFRUIT;SEASHELLS;5031;14
19600;;;AMETHYSTS;SEASHELLS;10002;1
19600;;;STARFRUIT;SEASHELLS;5038;1
19600;;;STARFRUIT;SEASHELLS;5038;10
19800;;SUBMISSION;STARFRUIT;SEASHELLS;5033;2
19900;;SUBMISSION;STARFRUIT;SEASHELLS;5033;1
19900;;;AMETHYSTS;SEASHELLS;9996;1
20000;;;AMETHYSTS;SEASHELLS;9998;1
20200;;;AMETHYSTS;SEASHELLS;10002;1
20500;;;STARFRUIT;SEASHELLS;5037;2
20500;;;STARFRUIT;SEASHELLS;5033;8
20600;;;AMETHYSTS;SEASHELLS;9998;2
20600;;;STARFRUIT;SEASHELLS;5040;2
20700;;SUBMISSION;STARFRUIT;SEASHELLS;5038;2
20700;;SUBMISSION;STARFRUIT;SEASHELLS;5034;3
20700;;;STARFRUIT;SEASHELLS;5033;11
20900;;;STARFRUIT;SEASHELLS;5035;1
21100;;;STARFRUIT;SEASHELLS;5037;2
21200;;SUBMISSION;STARFRUIT;SEASHELLS;5040;1
21200;;;AMETHYSTS;SEASHELLS;9998;1
21400;;SUBMISSION;STARFRUIT;SEASHELLS;5035;1
21500;;;STARFRUIT;SEASHELLS;5035;2
22100;;;STARFRUIT;SEASHELLS;5040;1
22200;;SUBMISSION;STARFRUIT;SEASHELLS;5036;3
22200;;;AMETHYSTS;SEASHELLS;10002;1
22400;;;AMETHYSTS;SEASHELLS;10002;1
22500;;SUBMISSION;STARFRUIT;SEASHELLS;5041;1
22600;;SUBMISSION;STARFRUIT;SEASHELLS;5042;1
22600;;SUBMISSION;STARFRUIT;SEASHELLS;5041;4
22800;;;AMETHYSTS;SEASHELLS;10002;1
22800;;;STARFRUIT;SEASHELLS;5036;2
23000;;SUBMISSION;STARFRUIT;SEASHELLS;5042;1
23000;;;AMETHYSTS;SEASHELLS;10002;1
23200;;;STARFRUIT;SEASHELLS;5037;1
23400;;;STARFRUIT;SEASHELLS;5037;1
23400;;;STARFRUIT;SEASHELLS;5037;14
23600;;;STARFRUIT;SEASHELLS;5037;1
23700;;SUBMISSION;STARFRUIT;SEASHELLS;5042;1
24300;;;AMETHYSTS;SEASHELLS;10002;1
24300;;;STARFRUIT;SEASHELLS;5038;1
24500;;;STARFRUIT;SEASHELLS;5037;9
25100;;;AMETHYSTS;SEASHELLS;9998;1
25200;SUBMISSION;;STARFRUIT;SEASHELLS;5039;4
25900;;;AMETHYSTS;SEASHELLS;10004;2
25900;;;STARFRUIT;SEASHELLS;5044;2
26000;;SUBMISSION;STARFRUIT;SEASHELLS;5042;1
26000;;;STARFRUIT;SEASHELLS;5037;13
26100;;SUBMISSION;STARFRUIT;SEASHELLS;5042;1
26200;;;AMETHYSTS;SEASHELLS;10002;1
26300;SUBMISSION;;STARFRUIT;SEASHELLS;5038;1
26300;;;AMETHYSTS;SEASHELLS;10002;4
26600;;;AMETHYSTS;SEASHELLS;9998;4
26700;;SUBMISSION;STARFRUIT;SEASHELLS;5042;1
26800;;;AMETHYSTS;SEASHELLS;10002;1
27100;;SUBMISSION;STARFRUIT;SEASHELLS;5043;1
27100;;;AMETHYSTS;SEASHELLS;9998;1
27200;;SUBMISSION;STARFRUIT;SEASHELLS;5042;1
27300;SUBMISSION;;STARFRUIT;SEASHELLS;5038;1
27400;;SUBMISSION;STARFRUIT;SEASHELLS;5041;6
27400;;;AMETHYSTS;SEASHELLS;9998;6
27400;;;AMETHYSTS;SEASHELLS;9998;3
27600;;SUBMISSION;STARFRUIT;SEASHELLS;5043;1
27800;;;AMETHYSTS;SEASHELLS;9998;3
28100;;;AMETHYSTS;SEASHELLS;10004;1
28100;;;AMETHYSTS;SEASHELLS;10004;2
28500;;;STARFRUIT;SEASHELLS;5039;1
28600;;;STARFRUIT;SEASHELLS;5039;1
28600;;;STARFRUIT;SEASHELLS;5042;5
28700;;;STARFRUIT;SEASHELLS;5039;1
29000;;;AMETHYSTS;SEASHELLS;10002;1
29300;;;STARFRUIT;SEASHELLS;5045;1
29400;;;AMETHYSTS;SEASHELLS;10002;1
29500;SUBMISSION;;STARFRUIT;SEASHELLS;5040;1
29600;;;STARFRUIT;SEASHELLS;5042;4
29800;;SUBMISSION;STARFRUIT;SEASHELLS;5045;1
29800;;;AMETHYSTS;SEASHELLS;10005;5
29900;;;STARFRUIT;SEASHELLS;5047;15
30200;;;AMETHYSTS;SEASHELLS;9998;1
30400;;SUBMISSION;STARFRUIT;SEASHELLS;5045;2
30400;;;STARFRUIT;SEASHELLS;5045;3
30600;;;AMETHYSTS;SEASHELLS;10002;1
31000;;SUBMISSION;STARFRUIT;SEASHELLS;5043;1
31000;;;AMETHYSTS;SEASHELLS;10002;1
31000;;;AMETHYSTS;SEASHELLS;10002;1
31000;;;STARFRUIT;SEASHELLS;5045;1
31100;SUBMISSION;;STARFRUIT;SEASHELLS;5039;9
31100;;;AMETHYSTS;SEASHELLS;10002;1
31100;;;STARFRUIT;SEASHELLS;5043;1
31200;;;AMETHYSTS;SEASHELLS;10002;1
31200;;;AMETHYSTS;SEASHELLS;10002;6
31200;;;STARFRUIT;SEASHELLS;5038;1
31400;;;AMETHYSTS;SEASHELLS;10002;3
31600;;;AMETHYSTS;SEASHELLS;9998;1
31600;;;AMETHYSTS;SEASHELLS;9998;3
31700;;;AMETHYSTS;SEASHELLS;10002;1
31700;;;AMETHYSTS;SEASHELLS;9995;3
31800;;SUBMISSION;STARFRUIT;SEASHELLS;5043;2
32100;;;AMETHYSTS;SEASHELLS;9998;2
32100;;;STARFRUIT;SEASHELLS;5037;2
32500;;;AMETHYSTS;SEASHELLS;10002;1
32500;;;STARFRUIT;SEASHELLS;5043;2
32500;;;STARFRUIT;SEASHELLS;5043;7
33200;;;STARFRUIT;SEASHELLS;5043;1
33600;;;AMETHYSTS;SEASHELLS;9998;2
33900;;;AMETHYSTS;SEASHELLS;10004;1
33900;;;AMETHYSTS;SEASHELLS;10004;11
34000;;;STARFRUIT;SEASHELLS;5041;1
34200;;;AMETHYSTS;SEASHELLS;10002;1
34300;;;STARFRUIT;SEASHELLS;5036;1
34600;;;STARFRUIT;SEASHELLS;5044;14
34800;SUBMISSION;;STARFRUIT;SEASHELLS;5037;8
34800;;;STARFRUIT;SEASHELLS;5037;2
35400;;;AMETHYSTS;SEASHELLS;10002;1
35700;;;STARFRUIT;SEASHELLS;5044;11
36000;;;STARFRUIT;SEASHELLS;5039;2
36500;;;STARFRUIT;SEASHELLS;5035;1
36600;;;STARFRUIT;SEASHELLS;5038;2
36700;;;AMETHYSTS;SEASHELLS;10002;1
36700;;;AMETHYSTS;SEASHELLS;10002;1
37100;;;STARFRUIT;SEASHELLS;5043;9
37300;;;AMETHYSTS;SEASHELLS;9996;1
37600;;;AMETHYSTS;SEASHELLS;10004;1
37600;;;AMETHYSTS;SEASHELLS;10004;9
37600;;;STARFRUIT;SEASHELLS;5043;1
37600;;;STARFRUIT;SEASHELLS;5037;9
37800;;;AMETHYSTS;SEASHELLS;10004;2
37800;;;STARFRUIT;SEASHELLS;5043;2
38400;;;STARFRUIT;SEASHELLS;5040;4
38700;;;AMETHYSTS;SEASHELLS;10004;2
38700;;;STARFRUIT;SEASHELLS;5038;1
39100;;;AMETHYSTS;SEASHELLS;9998;1
39100;;;STARFRUIT;SEASHELLS;5045;1
39200;;;AMETHYSTS;SEASHELLS;9995;2
39200;;;STARFRUIT;SEASHELLS;5039;2
39200;;;STARFRUIT;SEASHELLS;5041;4
39700;;;STARFRUIT;SEASHELLS;5039;1
40000;;;STARFRUIT;SEASHELLS;5037;14
40200;;;STARFRUIT;SEASHELLS;5044;6
40500;;;STARFRUIT;SEASHELLS;5044;13
40600;;;AMETHYSTS;SEASHELLS;10002;1
40700;;SUBMISSION;STARFRUIT;SEASHELLS;5044;1
41400;;;STARFRUIT;SEASHELLS;5040;5
41800;;;STARFRUIT;SEASHELLS;5038;1
42000;;;AMETHYSTS;SEASHELLS;9998;1
42400;;;AMETHYSTS;SEASHELLS;9996;1
42400;;;STARFRUIT;SEASHELLS;5038;1
42600;;SUBMISSION;STARFRUIT;SEASHELLS;5043;1
42800;SUBMISSION;;STARFRUIT;SEASHELLS;5041;2
43200;;;AMETHYSTS;SEASHELLS;9996;2
43300;;SUBMISSION;STARFRUIT;SEASHELLS;5043;1
43600;;;AMETHYSTS;SEASHELLS;10002;2
43800;;;STARFRUIT;SEASHELLS;5043;5
43900;;;AMETHYSTS;SEASHELLS;10002;1
43900;;;AMETHYSTS;SEASHELLS;10002;4
43900;;;AMETHYSTS;SEASHELLS;10002;2
43900;;;STARFRUIT;SEASHELLS;5036;1
43900;;;STARFRUIT;SEASHELLS;5043;2
44300;;;AMETHYSTS;SEASHELLS;9998;2
44700;;;STARFRUIT;SEASHELLS;5042;1
45000;SUBMISSION;;STARFRUIT;SEASHELLS;5037;1
45200;;;AMETHYSTS;SEASHELLS;10002;1
45200;;;STARFRUIT;SEASHELLS;5037;1
45300;;;STARFRUIT;SEASHELLS;5037;1
45500;;;AMETHYSTS;SEASHELLS;9998;3
45500;;;STARFRUIT;SEASHELLS;5037;3
45900;;;STARFRUIT;SEASHELLS;5038;1
46000;;;AMETHYSTS;SEASHELLS;9998;1
46400;;SUBMISSION;STARFRUIT;SEASHELLS;5044;1
46500;;SUBMISSION;STARFRUIT;SEASHELLS;5042;2
46500;;;AMETHYSTS;SEASHELLS;9998;1
46600;;SUBMISSION;STARFRUIT;SEASHELLS;5044;1
46900;;;STARFRUIT;SEASHELLS;5040;10
47200;;SUBMISSION;STARFRUIT;SEASHELLS;5044;1
47400;;SUBMISSION;STARFRUIT;SEASHELLS;5043;5
47400;;;AMETHYSTS;SEASHELLS;9998;1
47400;;;STARFRUIT;SEASHELLS;5043;2
47700;;;STARFRUIT;SEASHELLS;5037;10
48000;;;AMETHYSTS;SEASHELLS;10002;1
48200;;;STARFRUIT;SEASHELLS;5038;1
48300;SUBMISSION;;STARFRUIT;SEASHELLS;5038;4
48300;;;STARFRUIT;SEASHELLS;5038;1
48700;SUBMISSION;;STARFRUIT;SEASHELLS;5039;2
48900;;;STARFRUIT;SEASHELLS;5036;1
49000;;;AMETHYSTS;SEASHELLS;10004;1
49000;;;AMETHYSTS;SEASHELLS;10004;1
49700;;SUBMISSION;STARFRUIT;SEASHELLS;5041;1
49800;SUBMISSION;;STARFRUIT;SEASHELLS;5037;1
49800;;;AMETHYSTS;SEASHELLS;10002;1
49800;;;STARFRUIT;SEASHELLS;5043;1
50100;;;AMETHYSTS;SEASHELLS;10002;4
50500;;SUBMISSION;STARFRUIT;SEASHELLS;5039;4
50600;;;STARFRUIT;SEASHELLS;5041;1
50600;;;STARFRUIT;SEASHELLS;5039;4
50900;SUBMISSION;;STARFRUIT;SEASHELLS;5037;1
50900;;;STARFRUIT;SEASHELLS;5039;5
51400;;;STARFRUIT;SEASHELLS;5042;5
51500;;;AMETHYSTS;SEASHELLS;9995;2
51500;;;STARFRUIT;SEASHELLS;5044;4
51500;;;STARFRUIT;SEASHELLS;5037;2
51600;;SUBMISSION;STARFRUIT;SEASHELLS;5042;3
51600;;;STARFRUIT;SEASHELLS;5042;1
52000;;;AMETHYSTS;SEASHELLS;9998;1
52200;;;AMETHYSTS;SEASHELLS;10002;1
52200;;;STARFRUIT;SEASHELLS;5037;1
52400;;;AMETHYSTS;SEASHELLS;10002;4
52400;;;AMETHYSTS;SEASHELLS;10002;3
52400;;;STARFRUIT;SEASHELLS;5040;4
52600;;;AMETHYSTS;SEASHELLS;10004;1
52600;;;STARFRUIT;SEASHELLS;5038;2
52700;;SUBMISSION;STARFRUIT;SEASHELLS;5042;1
52800;;SUBMISSION;STARFRUIT;SEASHELLS;5042;1
53100;;;AMETHYSTS;SEASHELLS;9998;5
53200;;SUBMISSION;STARFRUIT;SEASHELLS;5041;1
53300;;;STARFRUIT;SEASHELLS;5036;8
54000;;;AMETHYSTS;SEASHELLS;10002;1
54100;;;AMETHYSTS;SEASHELLS;10004;1
54100;;;AMETHYSTS;SEASHELLS;10004;1
54100;;;STARFRUIT;SEASHELLS;5043;1
54100;;;STARFRUIT;SEASHELLS;5043;1
54200;;;STARFRUIT;SEASHELLS;5037;1
54300;;;AMETHYSTS;SEASHELLS;10002;1
54300;;;STARFRUIT;SEASHELLS;5037;2
54600;;;AMETHYSTS;SEASHELLS;10002;2
54700;;;AMETHYSTS;SEASHELLS;10004;1
54700;;;AMETHYSTS;SEASHELLS;10005;2
54700;;;AMETHYSTS;SEASHELLS;10004;4
54700;;;STARFRUIT;SEASHELLS;5044;1
54700;;;STARFRUIT;SEASHELLS;5044;1
54900;;;STARFRUIT;SEASHELLS;5044;1
55200;;;STARFRUIT;SEASHELLS;5039;1
55300;;;AMETHYSTS;SEASHELLS;10002;5
55300;;;AMETHYSTS;SEASHELLS;10002;3
55300;;;STARFRUIT;SEASHELLS;5044;1
55400;;;AMETHYSTS;SEASHELLS;9998;6
55900;;;AMETHYSTS;SEASHELLS;9998;4
56500;;;AMETHYSTS;SEASHELLS;10002;6
56700;SUBMISSION;;STARFRUIT;SEASHELLS;5039;4
56700;;;AMETHYSTS;SEASHELLS;9998;1
57100;;SUBMISSION;STARFRUIT;SEASHELLS;5043;1
57100;;;AMETHYSTS;SEASHELLS;9998;1
57600;;;AMETHYSTS;SEASHELLS;9998;1
57900;SUBMISSION;;STARFRUIT;SEASHELLS;5038;5
58000;;;STARFRUIT;SEASHELLS;5044;14
58100;;;AMETHYSTS;SEASHELLS;10005;7
58600;;;AMETHYSTS;SEASHELLS;9996;1
58600;;;STARFRUIT;SEASHELLS;5038;1
58800;;;AMETHYSTS;SEASHELLS;10004;1
58800;;;AMETHYSTS;SEASHELLS;10004;1
58800;;;STARFRUIT;SEASHELLS;5042;2
58900;;SUBMISSION;STARFRUIT;SEASHELLS;5043;1
58900;;;AMETHYSTS;SEASHELLS;10004;2
58900;;;STARFRUIT;SEASHELLS;5044;2
59100;;;AMETHYSTS;SEASHELLS;9998;1
59400;;;AMETHYSTS;SEASHELLS;10002;1
59600;;;AMETHYSTS;SEASHELLS;10002;1
59700;;SUBMISSION;STARFRUIT;SEASHELLS;5044;1
59700;;;STARFRUIT;SEASHELLS;5038;6
59900;;;AMETHYSTS;SEASHELLS;9996;2
59900;;;STARFRUIT;SEASHELLS;5038;2
60000;;;AMETHYSTS;SEASHELLS;9998;3
60400;;;AMETHYSTS;SEASHELLS;9996;2
60400;;;AMETHYSTS;SEASHELLS;9996;5
60400;;;AMETHYSTS;SEASHELLS;9998;1
60500;SUBMISSION;;STARFRUIT;SEASHELLS;5040;2
60600;;;AMETHYSTS;SEASHELLS;9996;1
60600;;;STARFRUIT;SEASHELLS;5037;1
60700;;;STARFRUIT;SEASHELLS;5038;1
60800;;SUBMISSION;STARFRUIT;SEASHELLS;5043;1
60900;;SUBMISSION;STARFRUIT;SEASHELLS;5043;1
61000;;;AMETHYSTS;SEASHELLS;9998;1
61200;SUBMISSION;;STARFRUIT;SEASHELLS;5039;3
61200;;;STARFRUIT;SEASHELLS;5038;1
61500;;;STARFRUIT;SEASHELLS;5042;1
61800;SUBMISSION;;STARFRUIT;SEASHELLS;5038;1
61900;;;STARFRUIT;SEASHELLS;5037;9
62700;;;AMETHYSTS;SEASHELLS;9998;1
62700;;;STARFRUIT;SEASHELLS;5044;15
62800;;;AMETHYSTS;SEASHELLS;9995;12
63100;;;AMETHYSTS;SEASHELLS;9998;1
63300;;SUBMISSION;STARFRUIT;SEASHELLS;5043;1
63300;;;AMETHYSTS;SEASHELLS;10002;1
63300;;;AMETHYSTS;SEASHELLS;10002;4
63600;;;STARFRUIT;SEASHELLS;5042;1
63700;;;STARFRUIT;SEASHELLS;5040;5
64000;;;STARFRUIT;SEASHELLS;5036;1
64600;;;AMETHYSTS;SEASHELLS;9996;2
64800;;;STARFRUIT;SEASHELLS;5036;1
64900;;;AMETHYSTS;SEASHELLS;9998;4
65000;;SUBMISSION;STARFRUIT;SEASHELLS;5041;1
65200;;;STARFRUIT;SEASHELLS;5036;1
65400;SUBMISSION;;STARFRUIT;SEASHELLS;5037;2
65400;;;STARFRUIT;SEASHELLS;5037;1
65700;SUBMISSION;;STARFRUIT;SEASHELLS;5036;1
65800;;;AMETHYSTS;SEASHELLS;10002;1
66100;;SUBMISSION;STARFRUIT;SEASHELLS;5042;1
66100;;;AMETHYSTS;SEASHELLS;10004;2
66100;;;STARFRUIT;SEASHELLS;5043;2
66200;;;AMETHYSTS;SEASHELLS;10002;1
66200;;;STARFRUIT;SEASHELLS;5041;5
66300;;;STARFRUIT;SEASHELLS;5044;4
66500;;SUBMISSION;STARFRUIT;SEASHELLS;5042;1
66500;;;STARFRUIT;SEASHELLS;5043;1
66600;;;AMETHYSTS;SEASHELLS;10002;2
67400;;;AMETHYSTS;SEASHELLS;9996;1
67400;;;AMETHYSTS;SEASHELLS;9996;4
67700;SUBMISSION;;STARFRUIT;SEASHELLS;5040;3
67800;;;AMETHYSTS;SEASHELLS;9996;2
67800;;;AMETHYSTS;SEASHELLS;9996;3
68000;;SUBMISSION;STARFRUIT;SEASHELLS;5042;1
68000;;;AMETHYSTS;SEASHELLS;10002;1
68200;;;AMETHYSTS;SEASHELLS;9998;1
68400;;;AMETHYSTS;SEASHELLS;10002;1
68500;;;AMETHYSTS;SEASHELLS;10004;1
68500;;;STARFRUIT;SEASHELLS;5040;1
68500;;;STARFRUIT;SEASHELLS;5039;1
68600;;;AMETHYSTS;SEASHELLS;9998;1
68800;SUBMISSION;;STARFRUIT;SEASHELLS;5037;6
69100;;;AMETHYSTS;SEASHELLS;9996;1
69100;;;STARFRUIT;SEASHELLS;5036;1
69800;;;STARFRUIT;SEASHELLS;5034;1
69900;;;AMETHYSTS;SEASHELLS;10002;1
70100;SUBMISSION;;STARFRUIT;SEASHELLS;5034;1
70300;;;AMETHYSTS;SEASHELLS;10004;1
70300;;;STARFRUIT;SEASHELLS;5040;1
70600;;SUBMISSION;STARFRUIT;SEASHELLS;5036;2
70600;;;STARFRUIT;SEASHELLS;5034;1
70700;;;AMETHYSTS;SEASHELLS;10005;1
70700;;;STARFRUIT;SEASHELLS;5040;1
70900;SUBMISSION;;STARFRUIT;SEASHELLS;5034;1
71000;;;AMETHYSTS;SEASHELLS;9998;8
71000;;;STARFRUIT;SEASHELLS;5039;1
71100;;;AMETHYSTS;SEASHELLS;9998;4
71200;;;AMETHYSTS;SEASHELLS;9998;1
71400;;SUBMISSION;STARFRUIT;SEASHELLS;5036;2
71400;;;AMETHYSTS;SEASHELLS;10002;2
71700;;;AMETHYSTS;SEASHELLS;9996;1
71700;;;AMETHYSTS;SEASHELLS;9998;1
71700;;;STARFRUIT;SEASHELLS;5035;1
72100;;;AMETHYSTS;SEASHELLS;9998;1
72200;;;AMETHYSTS;SEASHELLS;9998;1
72500;;SUBMISSION;STARFRUIT;SEASHELLS;5039;4
72800;;;STARFRUIT;SEASHELLS;5037;8
73400;;;AMETHYSTS;SEASHELLS;10002;1
73600;;;AMETHYSTS;SEASHELLS;9995;2
73600;;;STARFRUIT;SEASHELLS;5038;2
73700;;;AMETHYSTS;SEASHELLS;10002;4
73900;;;AMETHYSTS;SEASHELLS;10005;2
73900;;;STARFRUIT;SEASHELLS;5046;2
74000;;SUBMISSION;STARFRUIT;SEASHELLS;5041;6
74000;;;AMETHYSTS;SEASHELLS;9998;1
74100;;SUBMISSION;STARFRUIT;SEASHELLS;5042;3
74200;;;AMETHYSTS;SEASHELLS;10002;1
74200;;;AMETHYSTS;SEASHELLS;10002;1
74200;;;STARFRUIT;SEASHELLS;5043;2
74300;;;AMETHYSTS;SEASHELLS;9998;1
74300;;;AMETHYSTS;SEASHELLS;10004;1
74300;;;STARFRUIT;SEASHELLS;5044;1
74300;;;STARFRUIT;SEASHELLS;5043;1
74500;;SUBMISSION;STARFRUIT;SEASHELLS;5044;1
74500;;SUBMISSION;STARFRUIT;SEASHELLS;5043;3
74600;;;AMETHYSTS;SEASHELLS;9998;2
75000;;;AMETHYSTS;SEASHELLS;9996;1
75000;;;AMETHYSTS;SEASHELLS;9998;4
75000;;;STARFRUIT;SEASHELLS;5039;1
75500;;;AMETHYSTS;SEASHELLS;9996;1
75500;;;STARFRUIT;SEASHELLS;5039;2
75700;;SUBMISSION;STARFRUIT;SEASHELLS;5044;1
75700;;;AMETHYSTS;SEASHELLS;10004;2
75700;;;STARFRUIT;SEASHELLS;5046;2
75800;;SUBMISSION;STARFRUIT;SEASHELLS;5045;1
76700;;;AMETHYSTS;SEASHELLS;9998;2
76700;;;STARFRUIT;SEASHELLS;5039;1
76700;;;STARFRUIT;SEASHELLS;5039;2
76900;;;STARFRUIT;SEASHELLS;5040;1
77100;;;STARFRUIT;SEASHELLS;5045;5
77300;SUBMISSION;;STARFRUIT;SEASHELLS;5041;1
77400;;;STARFRUIT;SEASHELLS;5045;3
77900;;SUBMISSION;STARFRUIT;SEASHELLS;5047;1
78100;;;STARFRUIT;SEASHELLS;5042;1
78200;;;AMETHYSTS;SEASHELLS;10002;1
78200;;;STARFRUIT;SEASHELLS;5048;1
78500;;;AMETHYSTS;SEASHELLS;10004;2
78500;;;AMETHYSTS;SEASHELLS;10004;1
78700;;;AMETHYSTS;SEASHELLS;9996;1
78700;;;AMETHYSTS;SEASHELLS;9996;5
79200;;;AMETHYSTS;SEASHELLS;10002;3
79400;;;AMETHYSTS;SEASHELLS;10005;1
79400;;;STARFRUIT;SEASHELLS;5049;1
79500;;;AMETHYSTS;SEASHELLS;10004;2
79500;;;STARFRUIT;SEASHELLS;5043;1
80000;;;STARFRUIT;SEASHELLS;5045;1
80100;;;AMETHYSTS;SEASHELLS;9996;1
80100;;;STARFRUIT;SEASHELLS;5045;1
